-6.070291305790420644e-02
-1.763894421502765208e-01
-3.508123022866938001e+00
-3.058598805764745965e+00
-5.298607402015048429e+00
3.050553861829707891e-01
8.290131717580284665e-02
-4.718168493735777069e-01
-7.628207704002503142e-01
-1.921118428694177371e-01
-1.467740693054786494e-01
8.303009946293562482e-01
-4.786298879023227482e-01
5.197995540372245538e-01
-3.793534117078478651e-02
3.272540383413808929e-01
